t,w_ap,K298CH3O2,K14ISOM1,KRO2HO2,KRO2NO3,KROPRIM,KRO2NO,KAPHO2,KNO3AL,KROSEC,KCH3O2,KAPNO,KBPAN,KFPAN,KMT01,KMT02,KMT03,KMT04,KMT05,KMT06,KMT07,KMT08,KMT09,KMT10,KMT11,KMT12,KMT13,KMT14,KMT15,KMT16,KMT17,KMT18,KPPN0,KPPNI,KRPPN,FCPPN,NCPPN,KBPPN,KDEC,K100,K10I,KR10,FC10,NC10,K120,K12I,KR12,FC12,NC12,K130,K13I,KR13,FC13,NC13,K140,K14I,KR14,FC14,NC14,K150,K15I,KR15,FC15,NC15,K160,K16I,KR16,FC16,NC16,K170,K17I,KR17,FC17,NC17,FPPN,KD0,KDI,KRD,FCD,NCD,KC0,KCI,KRC,FCC,K10,K1I,KR1,FC1,NC1,K20,K2I,KR2,FC2,NC2,K30,K3I,KR3,FC3,NC3,K40,K4I,KR4,FC4,NC4,K70,K7I,KR7,FC7,NC7,K80,K8I,KR8,FC8,NC8,K90,K9I,KR9,FC9,NC9,F10,F12,F13,F14,F15,F16,F17,FD,NC,FC,F1,F2,F3,F4,F7,F8,F9,K1,K3,K4,K2
270.0,true,3.5e-13,0.5548512798747697,2.2943147678444276e-11,2.3e-12,9.124858947752612e-15,9.049412450158669e-12,1.3991638735737304e-11,2.70584037613621e-15,9.124858947752612e-15,3.5106624502070006e-13,1.9869395322079772e-11,0.00040699298732224545,8.950760050663336e-12,2.2101087158473683e-12,2.053183087380745e-12,1.2371403865007248e-12,0.042562583916399395,2.262398073953695e-13,1.8603390160258715,9.64053262921448e-12,9.799305006933789e-12,7.417112319020942e-13,0.05864934094063111,1.548543254235995e-13,8.861016950125382e-13,5.837914653465449e-12,1.4245654526372866,7.834846921504056e-12,2.8581342931429732e-11,7.562349874076165e-13,2.2063357859917392e-12,1.4202901934731234,0.00038016714705493414,3735.9624693395494,0.36,1.3134958240255452,0.00013682354956609709,1.0e6,0.28438789476517484,0.3024165903080879,0.9403845684373789,0.4,1.2553838110134876,6.120183300808426e-12,2.0e-12,3.060091650404213,0.53,1.1001696456069978,6.260971983903632e-11,1.8e-11,3.4783177688353515,0.36,1.3134958240255452,15.705583469153991,4.3039300721964135,3.649126079118428,0.36,1.3134958240255452,2.113614891992487e-9,9.060195922278792e-12,233.2857821313954,0.48,1.1548236285330042,1.9723309348423412e-7,3.023620149898962e-11,6523.077757992349,0.5,1.1323080944932562,1.2135225514333563e-10,1.0e-12,121.35225514333563,0.37567651863875007,1.2899861556346344,0.8854434493276089,0.4841671548643585,0.0005083966804823878,952.3412985406605,0.3,1.4140560065060288,8.303128952664602e-9,1.134791635876658e-11,731.6875354170376,0.3,2.428949271691924e-12,5.011777674547382e-11,0.048464824847029644,0.85,0.8396379643428482,3.1551586337267265e-12,2.2956749840010366e-11,0.1374392566768198,0.6,1.0317479120127726,8.917351502169773e-11,1.897022167008597e-12,47.00710227456905,0.35,1.32903358367515,2.859732173994805,0.06609972511410885,43.263904185047835,0.35,1.32903358367515,1.808735011992458e-11,3.307773265201272e-11,0.5468134805432016,0.81,0.8662240260241147,7.95143940914448e-11,3.0e-11,2.6504798030481598,0.41,1.241764501965936,3.4407684288249793e-12,4.0e-12,0.8601921072062448,0.4,1.2553838110134876,0.400165682875469,0.5878343697408878,0.4175715367002511,0.42169617004518173,0.8684615375480889,0.9454138776533352,0.7624667215151895,0.8013827851239369,1.4140560065060288,0.7898360195315526,0.9540014996030388,0.740175476366886,0.6660220251303204,0.6587981047581077,0.824449448460598,0.44988288498534057,0.4009933850391878,1.1255699152916573e-13,5.764212513719124e-32,4.363211608332703e-14,4.229733389443377e-14
285.0,true,3.5e-13,0.5590587725955392,2.290067364691136e-11,2.3e-12,9.128761688604093e-15,9.044770067835479e-12,1.3972107900804821e-11,2.7130236162951757e-15,9.128761688604093e-15,3.508836460136801e-13,1.9861183825178206e-11,0.0004151251294109585,8.945205174486593e-12,2.208421466415125e-12,2.052044917269511e-12,1.2368817244498145e-12,0.04322998310393434,2.2622900251852135e-13,1.8401565576305408,9.633463021193901e-12,9.790415267357068e-12,7.411697338135054e-13,0.05956450426913446,1.5464959808363424e-13,8.856626616395579e-13,5.831773853089401e-12,1.4453339686918567,7.83162939951692e-12,2.8568811232236725e-11,7.560632327189128e-13,2.1905046829045826e-12,1.4431209033696542,0.00038779651574537066,3721.3354034289864,0.36,1.3134958240255452,0.0001395692405188674,1.0e6,0.2886999738508057,0.3072700353155666,0.9395643592591466,0.4,1.2553838110134876,6.112631169724193e-12,2.0e-12,3.056315584862096,0.53,1.1001696456069978,6.245555294149832e-11,1.8e-11,3.469752941194351,0.36,1.3134958240255452,15.921920162054647,4.36920270941823,3.644124848621338,0.36,1.3134958240255452,2.110558883292381e-9,9.056928426340067e-12,233.03252316252036,0.48,1.1548236285330042,1.969144923359603e-7,3.0223373115003666e-11,6515.304945833687,0.5,1.1323080944932562,1.2125910030247806e-10,1.0e-12,121.25910030247806,0.37554301793410294,1.2901821911309854,0.8853528835147997,0.4911232500718094,0.0005187177036225069,946.8025607030772,0.3,1.4140560065060288,8.277869804707106e-9,1.1342596336508772e-11,729.8037908713075,0.3,2.426981719001996e-12,5.0111396722046907e-11,0.04843173165704691,0.85,0.8396379643428482,3.15273660786443e-12,2.295908803446065e-11,0.13731976649648722,0.6,1.0317479120127726,8.900680271292714e-11,1.897183178805685e-12,46.91523923850026,0.35,1.32903358367515,2.900231181235577,0.06715478578602242,43.187259810144916,0.35,1.32903358367515,1.806656413631285e-11,3.307352183655096e-11,0.5462546210106576,0.81,0.8662240260241147,7.935226898161676e-11,3.0e-11,2.645075632720559,0.41,1.241764501965936,3.4357935309410857e-12,4.0e-12,0.8589483827352714,0.4,1.2553838110134876,0.40017041919461904,0.5877219085510573,0.4173622216849646,0.42157675269313466,0.8684221053257434,0.9454006341574701,0.7622983378024316,0.8011362944238002,1.4140560065060288,0.7897188535049376,0.9540158972496572,0.7402557005008203,0.6658534171583499,0.6586421480331505,0.8244947185567291,0.44972632267800694,0.4010125362881047,1.1248321514267582e-13,5.753254355865845e-32,4.3495569606794e-14,4.216638294095841e-14
300.0,true,3.5e-13,0.5607577707516348,2.2883635181121164e-11,2.3e-12,9.130329778331847e-15,9.042906025535134e-12,1.3964270597353834e-11,2.715914284657229e-15,9.130329778331847e-15,3.508103279305871e-13,1.9857886456082976e-11,0.0004184385703555154,8.943009088835605e-12,2.2078811678339905e-12,2.0516910556102474e-12,1.2367901328201163e-12,0.04350144487412409,2.2623014895871251e-13,1.822138039737589,9.631004656047876e-12,9.78713515385601e-12,7.409772224427007e-13,0.05993811360607467,1.5456757815274274e-13,8.855099979576609e-13,5.82947346249577e-12,1.4538019120587562,7.830361030422359e-12,2.8563800308124425e-11,7.559987411315041e-13,2.1843135771791306e-12,1.4524912360823665,0.00039090394602074433,3715.724159011908,0.36,1.3134958240255452,0.00014068755781130235,1.0e6,0.29046974242423157,0.3092413833752477,0.9392977720312492,0.4,1.2553838110134876,6.11000714639762e-12,2.0e-12,3.05500357319881,0.53,1.1001696456069978,6.239788092899033e-11,1.8e-11,3.4665489404994627,0.36,1.3134958240255452,16.01072119599992,4.395698697670906,3.642360929897975,0.36,1.3134958240255452,2.109473019483656e-9,9.055615907701336e-12,232.94638829476608,0.48,1.1548236285330042,1.9679975898384373e-7,3.0218220318432896e-11,6512.619105626061,0.5,1.1323080944932562,1.2122978151297825e-10,1.0e-12,121.22978151297826,0.37548938542302446,1.2902609659628177,0.8853180195163035,0.4939783249143857,0.0005229221112747232,944.6499091618417,0.3,1.4140560065060288,8.268294314552105e-9,1.1340459501789038e-11,729.0969394359834,0.3,2.426353537175276e-12,5.010883351467352e-11,0.04842167272692068,0.85,0.8396379643428482,3.151974319337435e-12,2.2960027567051387e-11,0.13728094664227022,0.6,1.0317479120127726,8.894584250029815e-11,1.897247875747843e-12,46.88150854576034,0.35,1.32903358367515,2.9168535631548345,0.06758329966297819,43.15938371906208,0.35,1.32903358367515,1.805942437618357e-11,3.307183011968453e-11,0.5460666770126672,0.81,0.8662240260241147,7.929251300784378e-11,3.0e-11,2.643083766928126,0.41,1.241764501965936,3.4340258456710683e-12,4.0e-12,0.8585064614177671,0.4,1.2553838110134876,0.4001719738720701,0.587682816040345,0.4172838585209553,0.4215346150702265,0.8684086808371655,0.9453960532114316,0.7622348221645345,0.8010399972814284,1.4140560065060288,0.7896747886218355,0.9540202743321665,0.7402817756562133,0.6657914035019676,0.6585853403118203,0.8245099652515143,0.44966859860044206,0.40101939168836914,1.1245359488358378e-13,5.748858642489095e-32,4.344084314384259e-14,4.211398326915898e-14
315.0,true,3.5e-13,0.5635933881863758,2.2855340783573852e-11,2.3e-12,9.132936954820236e-15,9.039808343507234e-12,1.3951252649303842e-11,2.720726157690869e-15,9.132936954820236e-15,3.506884877540788e-13,1.985240656654594e-11,0.00042399943678970883,8.93923220629211e-12,2.2064903989352187e-12,2.050731826382433e-12,1.2365931693195658e-12,0.043954812391283404,2.2621235164783584e-13,1.8073246371074676,9.625549904616298e-12,9.780639747193249e-12,7.405676460794871e-13,0.0605570589790476,1.5443109250049467e-13,8.851709834916049e-13,5.825053114897988e-12,1.4678392894427483,7.828166095389397e-12,2.85553893461837e-11,7.558751814861625e-13,2.1735655754124593e-12,1.4678502443685557,0.0003961245116191495,3705.5274321923503,0.36,1.3134958240255452,0.00014256635021317641,1.0e6,0.2933652963388993,0.3125463107709451,0.9386298485343412,0.4,1.2553838110134876,6.104183865131287e-12,2.0e-12,3.0520919325656437,0.53,1.1001696456069978,6.228718277134122e-11,1.8e-11,3.46039904285229,0.36,1.3134958240255452,16.155557415908007,4.440098056396757,3.6385587008901816,0.36,1.3134958240255452,2.107163838411532e-9,9.053434079796628e-12,232.7474657504621,0.48,1.1548236285330042,1.9656203727817955e-7,3.020965500573984e-11,6506.596557982299,0.5,1.1323080944932562,1.2115201458506064e-10,1.0e-12,121.15201458506064,0.3754002224741878,1.2903919524089873,0.8852544918796486,0.4986414834248814,0.000529986490205523,940.8569702060022,0.3,1.4140560065060288,8.250420870537447e-9,1.1336907601171095e-11,727.7487971839149,0.3,2.42472833164291e-12,5.0104572108050406e-11,0.04839335473046229,0.85,0.8396379643428482,3.149952379211576e-12,2.29615897587206e-11,0.13718354923640483,0.6,1.0317479120127726,8.882329199858084e-11,1.8973554484998317e-12,46.81426037952462,0.35,1.32903358367515,2.943989213121334,0.0683016624457489,43.10274607824818,0.35,1.32903358367515,1.8043235413078297e-11,3.306901759131327e-11,0.5456235693502423,0.81,0.8662240260241147,7.917428444532238e-11,3.0e-11,2.6391428148440794,0.41,1.241764501965936,3.4302667136931925e-12,4.0e-12,0.8575666784232981,0.4,1.2553838110134876,0.40017590199427294,0.5875960292802198,0.41713335203545715,0.4214437504241601,0.8683776519486742,0.9453857723202292,0.762114245558477,0.8008696391662463,1.4140560065060288,0.789590594262463,0.954032598758336,0.7403472231035243,0.6656676019431028,0.6584697801098613,0.8245459564169002,0.4495543611152847,0.4010340586591115,1.1240437542545199e-13,5.741559232667142e-32,4.3350025585094115e-14,4.2026717075042675e-14
330.0,true,3.5e-13,0.5664523464820355,2.2826992391522797e-11,2.3e-12,9.13555309349765e-15,9.036701968047975e-12,1.3938205879992059e-11,2.7255617567369373e-15,9.13555309349765e-15,3.505663062238216e-13,1.984691093139746e-11,0.00042964819501146144,8.935358117919922e-12,2.2047638988769188e-12,2.0495197190612788e-12,1.236365312925357e-12,0.04441322593242427,2.261812245340023e-13,1.7955669916250807,9.619156692493288e-12,9.773421651542635e-12,7.400965174697976e-13,0.06117941367462769,1.5429417298585583e-13,8.847734131979927e-13,5.8202172020939245e-12,1.4819558449205195,7.825905814993782e-12,2.854689696500828e-11,7.557401585428136e-13,2.1625027236547152e-12,1.4831811929896888,0.00040143157721450514,3694.7297551461684,0.36,1.3134958240255452,0.00014447626445975622,1.0e6,0.29625111047077823,0.31589713863349045,0.9378087808971708,0.4,1.2553838110134876,6.0973614130668726e-12,2.0e-12,3.0486807065334363,0.53,1.1001696456069978,6.21662616563546e-11,1.8e-11,3.4536812031308113,0.36,1.3134958240255452,16.2995329539584,4.485087888190265,3.634161327557679,0.36,1.3134958240255452,2.104509379917805e-9,9.051245284580349e-12,232.51047935945738,0.48,1.1548236285330042,1.9629208570712244e-7,3.0201062707126063e-11,6499.509226236814,0.5,1.1323080944932562,1.2105447994369964e-10,1.0e-12,121.05447994369965,0.37531076417100695,1.290523404020459,0.8851869756444678,0.5032822499021583,0.0005371690147797972,936.9160097748189,0.3,1.4140560065060288,8.231195493481404e-9,1.133334461615647e-11,726.2812322628275,0.3,2.422707361868366e-12,5.010029642556785e-11,0.048357146258958615,0.85,0.8396379643428482,3.147416478536191e-12,2.2963157424164102e-11,0.13706375044157335,0.6,1.0317479120127726,8.868616709390603e-11,1.89746339695054e-12,46.73932958940644,0.35,1.32903358367515,2.9709831514358678,0.06902996096207563,43.039038557012894,0.35,1.32903358367515,1.8024094470446373e-11,3.3066195640874784e-11,0.5450912668092329,0.81,0.8662240260241147,7.904306119137825e-11,3.0e-11,2.634768706379275,0.41,1.241764501965936,3.4259455021917764e-12,4.0e-12,0.8564863755479442,0.4,1.2553838110134876,0.4001807954084546,0.5874942954819335,0.41696880688103344,0.42133860430711967,0.868340638307127,0.9453736580003881,0.7619831340931138,0.8006917008307848,1.4140560065060288,0.7894987147197371,0.9540483615895196,0.7404277744150409,0.6655293954034119,0.6583395696249805,0.824589275428542,0.44942752264194535,0.4010510676232725,1.123550225408426e-13,5.734246137286324e-32,4.325911265731647e-14,4.1939150445013246e-14
345.0,true,3.5e-13,0.5678405631745859,2.2813291523945687e-11,2.3e-12,9.13681891530877e-15,9.03519964702218e-12,1.3931898905682419e-11,2.7279040534251805e-15,9.13681891530877e-15,3.505072163828719e-13,1.9844252972726617e-11,0.0004324096538738374,8.93352879479956e-12,2.20410346611772e-12,2.0490648397514815e-12,1.2362708239625946e-12,0.04463728549978877,2.2617314858020028e-13,1.7811452391232194,9.616549103275428e-12,9.770299698535235e-12,7.399003909132403e-13,0.06148538848058165,1.5422812011082726e-13,8.846112589261945e-13,5.818089304574317e-12,1.488886635155887,7.824843022156051e-12,2.854281767636213e-11,7.556805949722004e-13,2.1573434461509987e-12,1.490781462849626,0.0004040243199818025,3689.8310055116776,0.36,1.3134958240255452,0.00014540934706151973,1.0e6,0.2976825658753248,0.31753096511229273,0.9374914530620702,0.4,1.2553838110134876,6.094580844332903e-12,2.0e-12,3.0472904221664514,0.53,1.1001696456069978,6.21131147797595e-11,1.8e-11,3.450728598875528,0.36,1.3134958240255452,16.371030760698257,4.507014963855295,3.6323444434927055,0.36,1.3134958240255452,2.103404905693642e-9,9.050186424890839e-12,232.41564393730297,0.48,1.1548236285330042,1.9617826815026374e-7,3.019690619647972e-11,6496.634684156276,0.5,1.1323080944932562,1.2101759650675477e-10,1.0e-12,121.01759650675477,0.37526748367273655,1.290587012396248,0.8851562611082249,0.5055856192332645,0.0005406784017171016,935.0949060062535,0.3,1.4140560065060288,8.222607891943204e-9,1.1331621066077186e-11,725.6338562678156,0.3,2.4219358650894095e-12,5.009822776544215e-11,0.04834374334415209,0.85,0.8396379643428482,3.1464575091756246e-12,2.296391597829419e-11,0.1370174630559396,0.6,1.0317479120127726,8.86274241355063e-11,1.8975156300671122e-12,46.70708516502269,0.35,1.32903358367515,2.9843832206224765,0.06938505630972663,43.011901688175406,0.35,1.32903358367515,1.8016370913713015e-11,3.306483032519182e-11,0.5448801864858351,0.81,0.8662240260241147,7.898635681495146e-11,3.0e-11,2.632878560498382,0.41,1.241764501965936,3.424147520896626e-12,4.0e-12,0.8560368802241565,0.4,1.2553838110134876,0.40018270575919745,0.5874528153846291,0.4168964404779606,0.42129514214294667,0.8683258120112445,0.945368739698654,0.7619249810514597,0.8006091528336623,1.4140560065060288,0.7894581091000678,0.95405419759221,0.7404589125825414,0.6654698369168546,0.6582840325157553,0.8246064783618821,0.4493726984725757,0.40105819181167907,1.1233115593944611e-13,5.730711782773899e-32,4.321520212383266e-14,4.189696417138114e-14
360.0,true,3.5e-13,0.569480188968554,2.2797163025223104e-11,2.3e-12,9.138310225266996e-15,9.033430296281136e-12,1.3924473215417011e-11,2.7306657628758092e-15,9.138310225266996e-15,3.504376238063374e-13,1.9841122465578395e-11,0.0004356878688887859,8.931431996012293e-12,2.203551692697426e-12,2.048699320059891e-12,1.2361799723668808e-12,0.044903440335654424,2.261726818249152e-13,1.769066444127947,9.614105808959909e-12,9.767101120643831e-12,7.39710505279289e-13,0.06185119515630654,1.5415051385433617e-13,8.844593641122104e-13,5.815856639111421e-12,1.4971619371937002,7.82363081162763e-12,2.8538049890340137e-11,7.556179090246597e-13,2.1515050623939326e-12,1.4999493465074414,0.0004070999514730667,3684.474392787238,0.36,1.3134958240255452,0.00014651621669098164,1.0e6,0.29941059364694045,0.31946638711228365,0.9372209588413002,0.4,1.2553838110134876,6.091977282149069e-12,2.0e-12,3.0459886410745347,0.53,1.1001696456069978,6.205739109705851e-11,1.8e-11,3.4476328387254727,0.36,1.3134958240255452,16.45746618612574,4.532981690318166,3.630605043315453,0.36,1.3134958240255452,2.1023358863811064e-9,9.048939104570958e-12,232.32954295373008,0.48,1.1548236285330042,1.9606584625612138e-7,3.0192010001382876e-11,6493.964669697083,0.5,1.1323080944932562,1.209874773669358e-10,1.0e-12,120.98747736693579,0.3752164967238498,1.2906619561817974,0.885122615986725,0.5083683779558894,0.0005448417340231498,933.05697087861,0.3,1.4140560065060288,8.213406289706476e-9,1.1329590828373721e-11,724.9517139786636,0.3,2.421293825168993e-12,5.009579071493414e-11,0.04833327891652935,0.85,0.8396379643428482,3.1456744115403303e-12,2.2964809689323462e-11,0.13697803091321856,0.6,1.0317479120127726,8.85680178249551e-11,1.897577169554709e-12,46.67426402781751,0.35,1.32903358367515,3.000575529846767,0.06980568776866312,42.98468542836667,0.35,1.32903358367515,1.8009258496754724e-11,3.306322187185653e-11,0.5446915780486666,0.81,0.8662240260241147,7.892829321459218e-11,3.0e-11,2.6309431071530724,0.41,1.241764501965936,3.4224072568994753e-12,4.0e-12,0.8556018142248688,0.4,1.2553838110134876,0.40018434260034713,0.587413966755243,0.41682053525220764,0.42125352339314925,0.8683123440651177,0.9453641688195094,0.7618633314887796,0.8005165323208352,1.4140560065060288,0.7894152726761935,0.9540587545612443,0.7404854457630764,0.6654091605052661,0.6582282892629113,0.8246218619298101,0.449316551093395,0.40106511369455056,1.1230304858793924e-13,5.726551255819243e-32,4.3163534530217784e-14,4.184746526639693e-14
375.0,true,3.5e-13,0.5709348557180034,2.2782902247172287e-11,2.3e-12,9.139629919882127e-15,9.031865086668013e-12,1.391790636146795e-11,2.733111618688147e-15,9.139629919882127e-15,3.5037606072105334e-13,1.9838353045350444e-11,0.0004386045287718347,8.929475749917639e-12,2.202670605892644e-12,2.048079859419961e-12,1.2360638766203068e-12,0.04513889910689166,2.2615654147526954e-13,1.7523933919285757,9.610852056346699e-12,9.763438729978633e-12,7.394710344591682e-13,0.06217069594197141,1.5408165935211986e-13,8.842569100503279e-13,5.813405178326122e-12,1.5044005309413253,7.822489123286457e-12,2.8533766323919844e-11,7.555493860222608e-13,2.1459626397061902e-12,1.5078193256529209,0.0004098407468712616,3679.037131284934,0.36,1.3134958240255452,0.00014750257616164878,1.0e6,0.3008902924166154,0.3211886574301613,0.9368023604072646,0.4,1.2553838110134876,6.088508730352115e-12,2.0e-12,3.0442543651760574,0.53,1.1001696456069978,6.199625366103302e-11,1.8e-11,3.4442363145018344,0.36,1.3134958240255452,16.531158981113823,4.5560814276914785,3.6283721534560014,0.36,1.3134958240255452,2.1009881462840735e-9,9.047835466474656e-12,232.208924893579,0.48,1.1548236285330042,1.959289084862882e-7,3.018767791163881e-11,6490.3603735200895,0.5,1.1323080944932562,1.2093767930051615e-10,1.0e-12,120.93767930051615,0.3751713802223071,1.2907282797121373,0.8850884001656433,0.5107455221368322,0.0005485521193477619,931.0792978871681,0.3,1.4140560065060288,8.20370173273882e-9,1.1327794529282915e-11,724.2099696928507,0.3,2.420262498430077e-12,5.009363421365427e-11,0.04831477165556445,0.85,0.8396379643428482,3.14437966181342e-12,2.2965600583081868e-11,0.13691693585099615,0.6,1.0317479120127726,8.84985397063182e-11,1.8976316288793846e-12,46.636311473465256,0.35,1.32903358367515,3.0143982306580015,0.07017998289449691,42.952393351101435,0.35,1.32903358367515,1.7999521236155968e-11,3.306179858101182e-11,0.54442050973275,0.81,0.8662240260241147,7.886185043950698e-11,3.0e-11,2.628728347983566,0.41,1.241764501965936,3.420213261392678e-12,4.0e-12,0.8550533153481695,0.4,1.2553838110134876,0.40018689098101096,0.5873621976725508,0.41673722005349106,0.4212000824024566,0.8682934654628415,0.945357994659261,0.7617968135435449,0.8004264031868689,1.4140560065060288,0.7893686349087777,0.954066814961841,0.7405265675859878,0.6653389312770787,0.658162093118238,0.8246439911975668,0.44925228986924115,0.4010738773402842,1.1227818543315853e-13,5.722872594349436e-32,4.3117871225272454e-14,4.1803473918961324e-14
390.0,true,3.5e-13,0.5721861663040987,2.2770671217945172e-11,2.3e-12,9.140762591404915e-15,9.030522090237402e-12,1.3912273367426108e-11,2.7352123202959133e-15,9.140762591404915e-15,3.5032323787980173e-13,1.983597672598473e-11,0.00044112579159625274,8.927857560629341e-12,2.2021503893027045e-12,2.0477259278832623e-12,1.23598561049731e-12,0.045342760379683295,2.2615212826924352e-13,1.7349064695053933,9.60871524001376e-12,9.760795400059643e-12,7.393084396947044e-13,0.06244979740366062,1.5402275804473354e-13,8.841239890945838e-13,5.811587144829931e-12,1.510713586178491,7.821550813837373e-12,2.8530129371407637e-11,7.554983925863803e-13,2.1414499241537255e-12,1.514779980560454,0.00041220751711986667,3674.799506676556,0.36,1.3134958240255452,0.00014835433543403754,1.0e6,0.3022006601420373,0.3226740556152507,0.9365508471569669,0.4,1.2553838110134876,6.086232465760273e-12,2.0e-12,3.0431162328801364,0.53,1.1001696456069978,6.195094514175663e-11,1.8e-11,3.441719174542035,0.36,1.3134958240255452,16.596568974764224,4.575998713468293,3.6268736103260757,0.36,1.3134958240255452,2.1000733401507456e-9,9.046888340733416e-12,232.13211670748842,0.48,1.1548236285330042,1.958339499558757e-7,3.018396025123232e-11,6488.013777048371,0.5,1.1323080944932562,1.209088442740283e-10,1.0e-12,120.9088442740283,0.3751326597603013,1.2907852071022963,0.8850616885213796,0.512853274207652,0.000551756392778774,929.4922196094608,0.3,1.4140560065060288,8.196323181828948e-9,1.1326253024624672e-11,723.6570791778296,0.3,2.4196556376707224e-12,5.009178340072886e-11,0.04830444183457671,0.85,0.8396379643428482,3.1436299511247354e-12,2.2966279414945558e-11,0.13688024491589978,0.6,1.0317479120127726,8.844911194016206e-11,1.8976783716021782e-12,46.60911630957039,0.35,1.32903358367515,3.026658634149009,0.07050279083651016,42.92962871735911,0.35,1.32903358367515,1.7993235092555863e-11,3.306057704448105e-11,0.5442504850519405,0.81,0.8662240260241147,7.881392215079964e-11,3.0e-11,2.627130738359988,0.41,1.241764501965936,3.418724042105865e-12,4.0e-12,0.8546810105264663,0.4,1.2553838110134876,0.4001884311238707,0.5873282153281214,0.41667545178926,0.4211642078117913,0.8682814367969625,0.945353972555574,0.7617468882785078,0.8003538976787004,1.4140560065060288,0.7893338317288888,0.9540713144272317,0.7405512705398538,0.6652885641964534,0.6581153903600755,0.8246578835762607,0.449205927839234,0.4010798494221544,1.1225685306042609e-13,5.719717569319787e-32,4.3078722960510476e-14,4.176590498430746e-14
405.0,true,3.5e-13,0.5688917026422836,2.2802945125301625e-11,2.3e-12,9.137775438292008e-15,9.034064716222909e-12,1.3927135489357001e-11,2.7296751383440444e-15,9.137775438292008e-15,3.504625769593847e-13,1.984224495665581e-11,0.00043451465394929065,8.932299300690527e-12,2.2041988095864776e-12,2.049168811277026e-12,1.2362533057935237e-12,0.04480935403222797,2.261908271041496e-13,1.7223332311463984,9.616230230418299e-12,9.769199575677343e-12,7.398603064312153e-13,0.06172655145817701,1.5417861391888502e-13,8.845915995750217e-13,5.817201404489113e-12,1.4943272772311587,7.824144472641326e-12,2.853983393280034e-11,7.556552901531753e-13,2.154043005076436e-12,1.4969828706426893,0.000405994397802943,3687.2008055866772,0.36,1.3134958240255452,0.0001461183546771781,1.0e6,0.2988551707419723,0.3187710240130922,0.937523012536102,0.4,1.2553838110134876,6.094243813160906e-12,2.0e-12,3.047121906580453,0.53,1.1001696456069978,6.209094935227187e-11,1.8e-11,3.4494971862373265,0.36,1.3134958240255452,16.430013320038412,4.5236532935316776,3.6320231136041103,0.36,1.3134958240255452,2.1031792124710203e-9,9.049386376412242e-12,232.41125143612837,0.48,1.1548236285330042,1.961490579665374e-7,3.0193765695632674e-11,6496.3429849662325,0.5,1.1323080944932562,1.2102474947575219e-10,1.0e-12,121.02474947575219,0.3752347803365999,1.2906350806206222,0.8851397485300257,0.5074797728328821,0.0005433451582489556,933.991524776521,0.3,1.4140560065060288,8.218502481340826e-9,1.1330318833922377e-11,725.3549173510513,0.3,2.4220538271087123e-12,5.009666463258648e-11,0.04834760646985736,0.85,0.8396379643428482,3.1466434863695567e-12,2.2964489198724294e-11,0.13702214140884775,0.6,1.0317479120127726,8.86086981729422e-11,1.8975551011393252e-12,46.6962451418354,0.35,1.32903358367515,2.995414388064752,0.06965456384419486,43.00384960797361,0.35,1.32903358367515,1.8015749351758285e-11,3.306379865750708e-11,0.5448783891522955,0.81,0.8662240260241147,7.896638263547603e-11,3.0e-11,2.6322127545158676,0.41,1.241764501965936,3.4237801133249166e-12,4.0e-12,0.8559450283312292,0.4,1.2553838110134876,0.40018251528922016,0.5874477869240757,0.4168662510569757,0.4212874544040626,0.8683251250998386,0.9453682404481187,0.7618990980802851,0.8005590381778179,1.4140560065060288,0.7894405988242055,0.9540525154109118,0.740455765007751,0.6654498028562382,0.658267545125373,0.8246066249049104,0.4493533845153618,0.4010596510087045,1.1231312660851662e-13,5.728042804209416e-32,4.318205456343014e-14,4.1865487310368394e-14
