t,w_ap,K298CH3O2,KRO2HO2,KRO2NO3,KROPRIM,KRO2NO,KAPHO2,KNO3AL,KROSEC,KCH3O2,KAPNO,KBPAN,KFPAN,KMT01,KMT02,KMT03,KMT04,KMT05,KMT06,KMT07,KMT08,KMT09,KMT10,KMT11,KMT12,KMT13,KMT14,KMT15,KMT16,KMT17,KMT18,KPPN0,KPPNI,KRPPN,FCPPN,NCPPN,KBPPN,KDEC,K100,K10I,KR10,FC10,NC10,K120,K12I,KR12,FC12,NC12,K130,K13I,KR13,FC13,NC13,K140,K14I,KR14,FC14,NC14,K150,K15I,KR15,FC15,NC15,K160,K16I,KR16,FC16,NC16,K170,K17I,KR17,FC17,NC17,FPPN,KD0,KDI,KRD,FCD,NCD,KC0,KCI,KRC,FCC,K10,K1I,KR1,FC1,NC1,K20,K2I,KR2,FC2,NC2,K30,K3I,KR3,FC3,NC3,K40,K4I,KR4,FC4,NC4,K70,K7I,KR7,FC7,NC7,K80,K8I,KR8,FC8,NC8,K90,K9I,KR9,FC9,NC9,F10,F12,F13,F14,F15,F16,F17,FD,NC,FC,F1,F2,F3,F4,F7,F8,F9,K1,K3,K4,K2
120.0,true,3.5e-13,2.3027229813363326e-11,2.3e-12,9.117159192789024e-15,9.058584273118162e-12,1.4030276002821448e-11,2.6917152650160012e-15,9.117159192789024e-15,3.5142700451863756e-13,1.988561613625263e-11,0.0002715506446191013,9.394234801074586e-12,2.1202360434183638e-12,2.057459126731901e-12,1.2378926787628761e-12,0.04128350002753983,2.263688326283296e-13,1.9265378383533305,9.673568185686842e-12,1.1450408778840108e-11,1.371249243418723e-12,0.07629962504803083,1.5526152936277697e-13,8.03485643834458e-13,5.853300999274095e-12,1.5311922809376404,7.841670107002258e-12,2.860652763987692e-11,7.566624404107466e-13,2.2406703532031077e-12,1.378075250295819,0.0003655433503613939,3769.936585998314,0.36,1.3134958240255452,0.00013156070880336905,1.0e6,0.2764247062814114,0.23444719746983791,1.1790488829237296,0.6,1.0317479120127726,1.1183135626781313e-11,1.3079226463597212e-12,8.55030353508046,0.525,1.1053976846744347,6.299736980948196e-11,1.8e-11,3.4998538783045534,0.36,1.3134958240255452,15.307103393603972,4.177919975166257,3.6638096192818623,0.4,1.2553838110134876,2.1224323866579676e-9,9.066645886527596e-12,234.09234387456934,0.48,1.1548236285330042,1.9812224133994008e-7,3.026152683973271e-11,6547.000830103852,0.5,1.1323080944932562,1.2169537863826917e-10,1.0e-12,121.69537863826918,0.37593997625609554,1.28959949273537,0.885652064353824,0.2521158434699249,0.00034425801587695606,732.3456008066797,0.3,1.4140560065060288,6.898862735408569e-9,1.2094108755108655e-11,570.43167670329,0.3,2.436021068772228e-12,2.992198357385547e-11,0.08141241915862549,0.85,0.8396379643428482,3.1640798445949986e-12,2.295213746869597e-11,0.13785556351387462,0.6,1.0317479120127726,8.962052739679263e-11,1.8967045437534365e-12,47.250652555215744,0.35,1.32903358367515,2.7850693003566884,0.0640652795537435,43.47236630756183,0.35,1.32903358367515,1.8152164779026033e-11,3.308604182461416e-11,0.5486351276241765,0.8110368533497703,0.865518452081105,8.137151360914101e-11,4.1e-11,1.9846710636375857,0.4,1.2553838110134876,4.446157838241837e-12,4.7e-12,0.9459910294131568,0.6,1.0317479120127726,0.6014679909224577,0.6861699652754001,0.4180968075670848,0.4665278011900689,0.8685867295161054,0.9454545106367184,0.762880116454632,0.7898768593311022,1.4140560065060288,0.7781229384620495,0.9412273228227774,0.7398964087627032,0.6664670614934414,0.6592205570783657,0.8252915111883489,0.41999592035592503,0.6001673408512203,1.1270278034325761e-13,5.785907032764152e-32,4.390294102312577e-14,4.255874901951937e-14
135.0,true,3.5e-13,2.3041187224997643e-11,2.3e-12,9.115884402687322e-15,9.060104426889953e-12,1.4036686323239023e-11,2.6893826553533965e-15,9.115884402687322e-15,3.514867979108903e-13,1.9888304293415344e-11,0.00026981958022623064,9.395964139362974e-12,2.1207662729817814e-12,2.057862194442995e-12,1.2379805467350889e-12,0.04107410252670661,2.2637399699427308e-13,1.9256788410002579,9.676261730666994e-12,1.1452983234007463e-11,1.371599046646539e-12,0.07591471855586908,1.5532889706594672e-13,8.036655308220073e-13,5.855359001413374e-12,1.5239677301007537,7.842729173425045e-12,2.8610632367135447e-11,7.567198003620743e-13,2.2459877832599753e-12,1.3709346818682375,0.00036317590616957956,3774.85030966812,0.36,1.3134958240255452,0.00013070870002681464,1.0e6,0.27507316047161495,0.2332297327141948,1.179408634012783,0.6,1.0317479120127726,1.1189884381979276e-11,1.3080495607875958e-12,8.554633339153972,0.525,1.1053976846744347,6.304936899499178e-11,1.8e-11,3.5027427219439877,0.36,1.3134958240255452,15.239078562825068,4.157406279746042,3.6655254592428133,0.4,1.2553838110134876,2.123477734369409e-9,9.067714205623813e-12,234.18004650526194,0.48,1.1548236285330042,1.982308119795427e-7,3.026572182812432e-11,6549.68062897272,0.5,1.1323080944932562,1.2172831610358712e-10,1.0e-12,121.72831610358712,0.37598360425647986,1.2895354883646433,0.8856820373278774,0.2507136485508516,0.00034204596326870067,732.9823341721439,0.3,1.4140560065060288,6.906088672069929e-9,1.209561763022329e-11,570.9579190742357,0.3,2.4367141663549056e-12,2.992073931015418e-11,0.08143896917440004,0.85,0.8396379643428482,3.164936218693265e-12,2.2951373919576112e-11,0.13789746225143276,0.6,1.0317479120127726,8.967709732554447e-11,1.8966519621909753e-12,47.281788706216425,0.35,1.32903358367515,2.7723446233858664,0.06373438406829025,43.498413986637864,0.35,1.32903358367515,1.8159343051772618e-11,3.308741771845271e-11,0.5488292621169173,0.8110603978755981,0.8655024406154527,8.141046250946989e-11,4.1e-11,1.9856210368163387,0.4,1.2553838110134876,4.448409336360065e-12,4.7e-12,0.9464700715659713,0.6,1.0317479120127726,0.6014734145114253,0.6862206267910165,0.4181671529508497,0.4665708766141732,0.8686003068838433,0.9454590502781961,0.7629362652289514,0.7899163306206215,1.4140560065060288,0.7781678388492856,0.9412180237553592,0.7398683597126833,0.6665237497918417,0.6592731664546049,0.8252984303248894,0.42002301207636467,0.6001643042747649,1.1272694759551172e-13,5.789508472061864e-32,4.394796353146378e-14,4.2601949470435004e-14
150.0,true,3.5e-13,2.302142682763951e-11,2.3e-12,9.117689484214847e-15,9.057952052206571e-12,1.4027610542535841e-11,2.6926860913571507e-15,9.117689484214847e-15,3.5140213692215817e-13,1.988449812538937e-11,0.00027226988864890685,9.393363006173529e-12,2.1195372779822782e-12,2.056900179745876e-12,1.2378093211502806e-12,0.04136928562451586,2.2634591172591175e-13,1.9211316364775217,9.671002337853884e-12,1.1447981269399545e-11,1.3709295096389961e-12,0.07645087801660881,1.552331941581522e-13,8.03360036527708e-13,5.851815954029585e-12,1.5340480554100195,7.841138623632129e-12,2.860473454303804e-11,7.566214556579463e-13,2.237928815181393e-12,1.380707951568632,0.0003665326089777209,3766.9443802544624,0.36,1.3134958240255452,0.0001319167196759788,1.0e6,0.27691896807301675,0.23495546192164463,1.1786019605935636,0.6,1.0317479120127726,1.117750980219949e-11,1.3078698557459504e-12,8.54634714080503,0.525,1.1053976846744347,6.295986931044769e-11,1.8e-11,3.4977705172470936,0.36,1.3134958240255452,15.331619510345357,4.186482263785301,3.662172330925614,0.4,1.2553838110134876,2.1214625279043707e-9,9.066201521048223e-12,233.99684233569627,0.48,1.1548236285330042,1.9802714067904787e-7,3.025978196725683e-11,6544.235543181603,0.5,1.1323080944932562,1.2165099196758555e-10,1.0e-12,121.65099196758555,0.37592182851489797,1.2896261185302755,0.8856337878306823,0.25263765084314965,0.00034518230914156394,731.8962882872991,0.3,1.4140560065060288,6.894119974397148e-9,1.2093481144195464e-11,570.0691051811938,0.3,2.4351185232096675e-12,2.99225011816024e-11,0.08138084809256788,0.85,0.8396379643428482,3.162925791157225e-12,2.2952455099606557e-11,0.1378033756054028,0.6,1.0317479120127726,8.957440959919785e-11,1.896726417217197e-12,47.22579323306833,0.35,1.32903358367515,2.789675422809376,0.06420341834852676,43.450574666689675,0.35,1.32903358367515,1.8144602389569594e-11,3.308546949306141e-11,0.5484160469107089,0.8110270584681271,0.8655251132317938,8.133479937376558e-11,4.1e-11,1.9837755944820874,0.4,1.2553838110134876,4.444100513218615e-12,4.7e-12,0.9455533006848118,0.6,1.0317479120127726,0.6014612646258548,0.6861236468103287,0.4180460594765375,0.4664866874250867,0.8685719368751813,0.9454498236573101,0.762841063434425,0.7898489799015274,1.4140560065060288,0.7780919720717104,0.941238382190624,0.7399313554371916,0.6664217676774136,0.6591765136993176,0.8252997165841532,0.4199703863625697,0.6001701411907632,1.1269272969026666e-13,5.784409702171243e-32,4.3884227849246555e-14,4.254046446788555e-14
165.0,true,3.5e-13,2.3038214128535675e-11,2.3e-12,9.116155868626403e-15,9.05978067168422e-12,1.4035320928066998e-11,2.6898792413311996e-15,9.116155868626403e-15,3.5147406338355303e-13,1.9887731789687476e-11,0.00027018161889599975,9.395379859207951e-12,2.1199755234111216e-12,2.0572218011078237e-12,1.2378955417228423e-12,0.04111631871127677,2.2634346059342566e-13,1.9204631365584226,9.673639267059782e-12,1.1450512136823803e-11,1.371277592805173e-12,0.0759832594198081,1.553140799569279e-13,8.035552677796946e-13,5.854029193812066e-12,1.5252790268925562,7.842374736885717e-12,2.8609636676977792e-11,7.566833297226573e-13,2.24409676348058e-12,1.3719617829886777,0.00036367879168441945,3772.4547440181527,0.36,1.3134958240255452,0.0001308896688528956,1.0e6,0.27526203035726593,0.23348847457214483,1.1789105687622008,0.6,1.0317479120127726,1.1184448613518448e-11,1.308022533376259e-12,8.55065438716046,0.525,1.1053976846744347,6.3015764946718e-11,1.8e-11,3.5008758303732224,0.36,1.3134958240255452,15.248088869794326,4.161766443896843,3.6638502124873873,0.4,1.2553838110134876,2.1224963223811327e-9,9.0674866969285e-12,234.07768804338056,0.48,1.1548236285330042,1.9813685579121258e-7,3.026482845820501e-11,6546.769497300628,0.5,1.1323080944932562,1.216778032400588e-10,1.0e-12,121.6778032400588,0.37597431347299376,1.2895491177675664,0.8856674309837804,0.2509219058312019,0.00034251585045454435,732.584800085046,0.3,1.4140560065060288,6.90208188084262e-9,1.2095296300064361e-11,570.6418189032619,0.3,2.4356958281126243e-12,2.992100427130216e-11,0.08140421377663282,0.85,0.8396379643428482,3.163622884241529e-12,2.2951536514943374e-11,0.13783926327467205,0.6,1.0317479120127726,8.963300525586419e-11,1.8966631592926313e-12,47.2582623945167,0.35,1.32903358367515,2.7740579362631754,0.06380470844288495,43.477323287926076,0.35,1.32903358367515,1.8151325361063125e-11,3.308712471758607e-11,0.5485918016749141,0.8110553842939553,0.865505850065012,8.137307706834648e-11,4.1e-11,1.9847091967889385,0.4,1.2553838110134876,4.446340281323438e-12,4.7e-12,0.9460298470900933,0.6,1.0317479120127726,0.601465907898509,0.6861740715827537,0.4181216959122266,0.466528820393172,0.8685844599479421,0.945454118640943,0.7629020755380284,0.789891692508538,1.4140560065060288,0.7781408746992478,0.9412301969973667,0.7399073227801356,0.6664809207159206,0.659230571872731,0.8253126514642505,0.4199970077820216,0.6001670937003584,1.1272180047330483e-13,5.788741317273717e-32,4.3938371614674356e-14,4.259227948362308e-14
180.0,true,3.5e-13,2.3024597721437797e-11,2.3e-12,9.11739969958244e-15,9.058297527504575e-12,1.4029067035935632e-11,2.692155534316895e-15,9.11739969958244e-15,3.5141572574571366e-13,1.9885109061088887e-11,0.00027186945474943217,9.393568923988544e-12,2.1190707678929448e-12,2.056511475269557e-12,1.2377718512896785e-12,0.04131950558125663,2.2632159061369594e-13,1.9227540589185539,9.669839938919908e-12,1.144690092134136e-11,1.37079511473044e-12,0.07635149695223166,1.5524809389030448e-13,8.033385814733049e-13,5.8515114752093e-12,1.5322045808565739,7.841267663970325e-12,2.8605562219735876e-11,7.566134769195322e-13,2.2384802163581967e-12,1.3786516158177176,0.0003659916915980672,3766.8932040450677,0.36,1.3134958240255452,0.0001317220406251307,1.0e6,0.27652499910810385,0.23467758148476364,1.1783187697716118,0.6,1.0317479120127726,1.117558175544228e-11,1.3078987035946997e-12,8.544684481089174,0.525,1.1053976846744347,6.295218284824785e-11,1.8e-11,3.497343491569325,0.36,1.3134958240255452,15.311364598941712,4.181801179520529,3.6614281601731387,0.4,1.2553838110134876,2.1210431219612798e-9,9.066444347605443e-12,233.9443160561034,0.48,1.1548236285330042,1.9799048682827165e-7,3.0260735462892124e-11,6542.818070997043,0.5,1.1323080944932562,1.2162081022283566e-10,1.0e-12,121.62081022283567,0.3759317455268617,1.28961156844306,0.8856334750824743,0.2522394749010862,0.00034467691665246203,731.8142373758654,0.3,1.4140560065060288,6.893625843456999e-9,1.2093824106249805e-11,570.0120807854759,0.3,2.434522038754592e-12,2.992221832705352e-11,0.08136168288543874,0.85,0.8396379643428482,3.1621410657937273e-12,2.295228152554788e-11,0.13777022830057176,0.6,1.0317479120127726,8.955952300333552e-11,1.8967144641491235e-12,47.21824222683534,0.35,1.32903358367515,2.785910520756702,0.06412789473436889,43.44303726633354,0.35,1.32903358367515,1.814061513343294e-11,3.308578224980443e-11,0.5482903501107388,0.8110324110630523,0.8655214731123603,8.131846352641232e-11,4.1e-11,1.9833771591807883,0.4,1.2553838110134876,4.443235930166369e-12,4.7e-12,0.9453693468439084,0.6,1.0317479120127726,0.6014570091226594,0.6861041742112866,0.41803565592496733,0.4664679972969079,0.8685637973361197,0.9454474201424538,0.7628345625670726,0.789843886354917,1.4140560065060288,0.7780870994586262,0.9412450966737964,0.7399535574270365,0.6664080038124066,0.6591612733762449,0.8253148944741353,0.4199590261692935,0.6001713253385865,1.1269822181652718e-13,5.785227879090945e-32,4.389445278247201e-14,4.254987207377729e-14
195.0,true,3.5e-13,2.3030802639653117e-11,2.3e-12,9.116832780739446e-15,9.058973466389506e-12,1.4031917011398989e-11,2.6911178350183594e-15,9.116832780739446e-15,3.514423129474244e-13,1.9886304372796648e-11,0.00027110035087806193,9.39444959344375e-12,2.1196565005449205e-12,2.0569770895761764e-12,1.237845201937056e-12,0.041227362949568525,2.2633908856364014e-13,1.9202491872379666,9.672095686041355e-12,1.1449038728428268e-11,1.371078189493661e-12,0.0761868495086246,1.5527828162479475e-13,8.034557582831897e-13,5.852887068652268e-12,1.5291018280495612,7.841805226744415e-12,2.8607450330769623e-11,7.566515249607101e-13,2.2412320408481538e-12,1.3757243998984545,0.000364935728173671,3769.771753462721,0.36,1.3134958240255452,0.00013134202130071724,1.0e6,0.27597390345201944,0.2341348759229335,1.178696263699123,0.6,1.0317479120127726,1.1180644832344703e-11,1.3079551418148865e-12,8.548186764899837,0.525,1.1053976846744347,6.29869153519994e-11,1.8e-11,3.499273075111078,0.36,1.3134958240255452,15.283890996659677,4.172658063317516,3.662866874001187,0.4,1.2553838110134876,2.1218994119637776e-9,9.066919419232854e-12,234.0264993932537,0.48,1.1548236285330042,1.9807530192392275e-7,3.026260091736778e-11,6545.217394392788,0.5,1.1323080944932562,1.216579101842173e-10,1.0e-12,121.6579101842173,0.3759511470234709,1.2895831039760153,0.8856510580330478,0.25166113168183374,0.0003436902869100115,732.2323070122904,0.3,1.4140560065060288,6.898109583533849e-9,1.2094495086897917e-11,570.3511832425843,0.3,2.4352796923845778e-12,2.992166497335566e-11,0.08138850877961239,0.85,0.8396379643428482,3.16310566478965e-12,2.2951941958388646e-11,0.13781429347130145,0.6,1.0317479120127726,8.960120245263794e-11,1.8966910800273096e-12,47.24079919822674,0.35,1.32903358367515,2.780756590106908,0.06398039436504077,43.46263597941072,0.35,1.32903358367515,1.8147155629731834e-11,3.308639411882879e-11,0.5484778898708899,0.8110428822063773,0.8655143521101158,8.135079126305973e-11,4.1e-11,1.9841656405624324,0.4,1.2553838110134876,4.445057117747914e-12,4.7e-12,0.945756833563386,0.6,1.0317479120127726,0.6014626828522078,0.686145186834748,0.418082661335106,0.46650412925250717,0.8685765314670449,0.9454514881236388,0.7628710262148001,0.789869831617354,1.4140560065060288,0.7781160658768712,0.9412356984773417,0.7399240436118705,0.6664491121834927,0.6592008943678296,0.8253098515346767,0.4199815079900577,0.6001688360550557,1.1270896759158296e-13,5.786828925680027e-32,4.391446411423247e-14,4.256931403321178e-14
210.0,true,3.5e-13,2.3010853141694185e-11,2.3e-12,9.118656157342139e-15,9.05679977899528e-12,1.4022753351917847e-11,2.694456575258056e-15,9.118656157342139e-15,3.5135681379930047e-13,1.9882460422081088e-11,0.0002735862553745895,9.391791024747437e-12,2.1183180371094196e-12,2.0559257614442183e-12,1.2376626130637437e-12,0.041526293126177796,2.2630649204215637e-13,1.9144255948072504,9.66648948767863e-12,1.1443710367907338e-11,1.3703664922991346e-12,0.07672841267847968,1.5518160542813933e-13,8.031367963487405e-13,5.84918034907443e-12,1.5392851049149079,7.840180084495454e-12,2.8601475829245997e-11,7.565486651614953e-13,2.232999773285075e-12,1.3855591247132508,0.00036834268208974695,3761.603506963818,0.36,1.3134958240255452,0.00013256812310241832,1.0e6,0.2778300727960797,0.2358847422096815,1.1778212960849852,0.6,1.0317479120127726,1.1167580116352407e-11,1.3077736287995256e-12,8.539383170314972,0.525,1.1053976846744347,6.289335990257038e-11,1.8e-11,3.494075550142799,0.36,1.3134958240255452,15.376845322953976,4.202134426022821,3.6592940072856366,0.4,1.2553838110134876,2.119756140198061e-9,9.065391539725465e-12,233.82951865995798,0.48,1.1548236285330042,1.9785953944744073e-7,3.0256601484235075e-11,6539.384125825685,0.5,1.1323080944932562,1.2157358693088997e-10,1.0e-12,121.57358693088997,0.3758887480087081,1.2896746565153172,0.8856011192905194,0.25359877996554514,0.0003468734624790333,731.0988224729756,0.3,1.4140560065060288,6.8856790596004185e-9,1.2092337151080321e-11,569.4249981266241,0.3,2.4335435076408347e-12,2.992344475590878e-11,0.08132564708013101,0.85,0.8396379643428482,3.1609132602031387e-12,2.2953034122823253e-11,0.1377122189288299,0.6,1.0317479120127726,8.949295364334847e-11,1.8967662911768583e-12,47.18185580355401,0.35,1.32903358367515,2.798170461379633,0.06445597893845852,43.41211641593837,0.35,1.32903358367515,1.8131341889292088e-11,3.308442621080621e-11,0.5480325327017439,0.8110092021518379,0.865537256884524,8.12702323761469e-11,4.1e-11,1.9822007896621194,0.4,1.2553838110134876,4.440479248563785e-12,4.7e-12,0.9447828188433586,0.6,1.0317479120127726,0.6014495459915098,0.6860420573416276,0.4179560200929385,0.46641438566908183,0.8685459994834269,0.9454415946342547,0.7627716341818266,0.7897994439552911,1.4140560065060288,0.7780368982239627,0.9412577235651884,0.7399924222708107,0.6663416406361884,0.6590987182864033,0.8253134431701006,0.41992548929704265,0.6001751298813022,1.1267441207201275e-13,5.781681425284478e-32,4.3850138749750946e-14,4.2507193356126586e-14
225.0,true,3.5e-13,2.2994848006425445e-11,2.3e-12,9.120120427857684e-15,9.05505488204259e-12,1.4015400093408725e-11,2.697140279668469e-15,9.120120427857684e-15,3.5128818076808825e-13,1.9879374614963262e-11,0.00027560019075851394,9.389712067497782e-12,2.1174187450716145e-12,2.055225019780924e-12,1.2375330644149227e-12,0.04176847292699043,2.2628792856657543e-13,1.9058075420849854,9.662518316842239e-12,1.1439929443794637e-11,1.3698589531136144e-12,0.07716950356902262,1.5510417650430428e-13,8.028992700521208e-13,5.846434739224082e-12,1.5475691521516286,7.83890850719684e-12,2.859671025873913e-11,7.564723168902219e-13,2.226604750382053e-12,1.393635083823894,0.0003711011651352167,3755.4047649408503,0.36,1.3134958240255452,0.000133560854479563,1.0e6,0.2793552393204887,0.23729918773709308,1.177227962659485,0.6,1.0317479120127726,1.1158130589784733e-11,1.3076278824426809e-12,8.533108493328447,0.525,1.1053976846744347,6.282413586329299e-11,1.8e-11,3.490229770182944,0.36,1.3134958240255452,15.453315366687502,4.225951921902373,3.6567655411779905,0.4,1.2553838110134876,2.1182322844535262e-9,9.06416475771701e-12,233.69304740959333,0.48,1.1548236285330042,1.9770471003785217e-7,3.0251784481805605e-11,6535.307368620127,0.5,1.1323080944932562,1.21517142139491e-10,1.0e-12,121.51714213949101,0.3758386421291049,1.289748183430319,0.8855631288621049,0.2551888954927119,0.0003494505902709886,730.2574458232291,0.3,1.4140560065060288,6.876348325169339e-9,1.2090604492736303e-11,568.7348659283708,0.3,2.4323749219039127e-12,2.9924874092487065e-11,0.08128271198021797,0.85,0.8396379643428482,3.1594456956267657e-12,2.2953911226507395e-11,0.13764302146373242,0.6,1.0317479120127726,8.941438123491745e-11,1.8968266918844993e-12,47.13893030790503,0.35,1.32903358367515,2.8124905744496034,0.06484038799270986,43.37559754833388,0.35,1.32903358367515,1.8120327024586537e-11,3.308284596086402e-11,0.5477257623489321,0.8109821514569059,0.8655556539231332,8.121310166840408e-11,4.1e-11,1.980807357765953,0.4,1.2553838110134876,4.437216416530792e-12,4.7e-12,0.9440885992618707,0.6,1.0317479120127726,0.601440665454182,0.6859684773387071,0.41786225874432126,0.46635084636045515,0.8685248258283622,0.9454346734921216,0.7626975481915131,0.7897471054661207,1.4140560065060288,0.7779778005574075,0.9412727710893697,0.7400388000109616,0.6662632690493181,0.6590247667512029,0.8253122864644552,0.419885771603932,0.6001796900019422,1.1264667478201499e-13,5.77755176209615e-32,4.379855950129828e-14,4.2457501722289285e-14
240.0,true,3.5e-13,2.2974333872723354e-11,2.3e-12,9.12199905084721e-15,9.0528171246616e-12,1.40059734178072e-11,2.7005866891932266e-15,9.12199905084721e-15,3.5120016204421445e-13,1.9875417027134375e-11,0.0002782042179459363,9.387006788281153e-12,2.1161457855841435e-12,2.0542282575454204e-12,1.2373550323713686e-12,0.04208077659801256,2.262589182588378e-13,1.896774144437449,9.657063135525376e-12,1.143474015778777e-11,1.3691643686874692e-12,0.07773661798310039,1.550048681400447e-13,8.025818122772368e-13,5.842755447437048e-12,1.5582199999170683,7.837254516661701e-12,2.8590575760668038e-11,7.56370044029465e-13,2.2182940011263176e-12,1.4039745707691031,0.00037466984870979916,3747.2312640149294,0.36,1.3134958240255452,0.00013484516025712975,1.0e6,0.28130609862770856,0.2391259785658137,1.1763928800830221,0.6,1.0317479120127726,1.1145314256849183e-11,1.3074409175303665e-12,8.524526123827942,0.525,1.1053976846744347,6.273146926627925e-11,1.8e-11,3.485081625904403,0.36,1.3134958240255452,15.550979734504807,4.25670133382068,3.653293598718786,0.4,1.2553838110134876,2.116145050257278e-9,9.062591072152333e-12,233.50331416362815,0.48,1.1548236285330042,1.9749376088561224e-7,3.02456055188895e-11,6529.66794671279,0.5,1.1323080944932562,1.214370867110615e-10,1.0e-12,121.4370867110615,0.3757743626358078,1.2898425234989301,0.8855129127289109,0.2572269325829464,0.00035278442820315086,729.1334651392898,0.3,1.4140560065060288,6.863961850764219e-9,1.2088381901739572e-11,567.8147750921456,0.3,2.430722821222181e-12,2.9926707993291765e-11,0.08122252610501098,0.85,0.8396379643428482,3.157364254487599e-12,2.29550365762929e-11,0.13754559893615706,0.6,1.0317479120127726,8.930803034069615e-11,1.896904187202871e-12,47.08093900746121,0.35,1.32903358367515,2.8307874429234596,0.06533684360740348,43.326051376664545,0.35,1.32903358367515,1.8105060534775026e-11,3.308081865275372e-11,0.5472978382071546,0.8109474411483371,0.8655792611245129,8.113473437347214e-11,4.1e-11,1.9788959603285887,0.4,1.2553838110134876,4.4327535843905284e-12,4.7e-12,0.9431390605086232,0.6,1.0317479120127726,0.6014282048113719,0.6858677343122992,0.4177366704216372,0.4662635586181973,0.8684953604090551,0.9454250901951452,0.7625985370254236,0.789677066960054,1.4140560065060288,0.7778988681981244,0.9412938702510428,0.7401041264908833,0.6661572494104477,0.6589243110133021,0.8253136124194733,0.41983130315859274,0.6001860275792992,1.1261110504034843e-13,5.772258795175179e-32,4.37324855400806e-14,4.2393763099696273e-14
255.0,true,3.5e-13,2.295107683948687e-11,2.3e-12,9.124131359045736e-15,9.050278413509794e-12,1.3995283815816661e-11,2.7045029690600414e-15,9.124131359045736e-15,3.5110030613534275e-13,1.9870926956921245e-11,0.0002811921603970473,9.384050474567689e-12,2.1150582791524914e-12,2.053389227120022e-12,1.2371878478400534e-12,0.042439246088098695,2.2624149839977062e-13,1.8798182723946977,9.651952390284077e-12,1.1429864467865588e-11,1.3685062921535851e-12,0.07839243386300883,1.5489254749697107e-13,8.022594625687324e-13,5.839049988123231e-12,1.570516951326589,7.835445470672718e-12,2.8583678476163764e-11,7.56266731617298e-13,2.209291502650964e-12,1.4160673305492284,0.0003787611355664517,3738.681711447099,0.36,1.3134958240255452,0.00013631754740979206,1.0e6,0.28358982580967784,0.24121603955910434,1.1756673657689782,0.6,1.0317479120127726,1.1132882691915671e-11,1.3072287380472643e-12,8.516399898418657,0.525,1.1053976846744347,6.26382569179798e-11,1.8e-11,3.479903162109989,0.36,1.3134958240255452,15.665506209873616,4.2918665086269705,3.650045074418038,0.4,1.2553838110134876,2.1141767980653875e-9,9.060805213704887e-12,233.33210991751565,0.48,1.1548236285330042,1.9729177137354612e-7,3.0238593703802145e-11,6524.502207546081,0.5,1.1323080944932562,1.2136915253711698e-10,1.0e-12,121.36915253711697,0.37570140994577794,1.2899496123739382,0.8854602358926034,0.25960828692244176,0.00035660617012519814,727.997181964905,0.3,1.4140560065060288,6.851220660143996e-9,1.2085859676385993e-11,566.8790506917999,0.3,2.4293067038766817e-12,2.992878967258338e-11,0.08116956049519358,0.85,0.8396379643428482,3.155597965965042e-12,2.295631395546631e-11,0.13746100406566522,0.6,1.0317479120127726,8.920427890423901e-11,1.8969921510018147e-12,47.02406325568064,0.35,1.32903358367515,2.8522313853114087,0.0659048217741392,43.278038063530786,0.35,1.32903358367515,1.8091156741467628e-11,3.307851773594779e-11,0.5469155808577004,0.8109080369131384,0.8656060619875052,8.106114940278163e-11,4.1e-11,1.9771012049458934,0.4,1.2553838110134876,4.4285279471777005e-12,4.7e-12,0.942239988761213,0.6,1.0317479120127726,0.6014174154238323,0.6857722370180455,0.4176102559776534,0.4661818466615103,0.8684687444146251,0.9454163024510408,0.7624978596742069,0.7896061213997824,1.4140560065060288,0.7778184267428676,0.9413124437700069,0.7401608814585714,0.6660531108335288,0.6588268270777826,0.8253068475164799,0.41978017250373734,0.600192135444454,1.1257075451646308e-13,5.766258271235593e-32,4.3657626307994684e-14,4.232179298050799e-14
